"Record ID","Survey Identifier","Survey Timestamp","STUDY TITLE: Household Items for Sexual Pleasure: Investigating Cost, Safety & Effectiveness of Alternative Sex ToysWe invite you to participate in a research study being conducted by investigators from The University of Chicago Medical Center. The purpose of the study is to understand what household items are used for sexual pleasure and assess their cost, effectiveness, and safety.If you agree to participate, we would like you to agree to consent and complete the screening questions before getting access to the full set of questions. You are free to skip any questions that you prefer not to answer. It will take approximately 15 minutes in total time.No personal health information or identifying information will be collected in this survey. To help protect your confidentiality, the surveys you complete will be encrypted on an online database. The only people that will have access to your responses will be the team members while collecting data from the surveys. Taking part in this research study is completely voluntary. If you do not wish to participate in this study, please select the appropriate acknowledgment below.For questions about your rights as a research subject, please contact the University of Chicago BSD IRB at 773-702-6505.If you have any questions about the research study itself, please contact this project's principal investigator: Dr. Omer Raheem, oraheem@bsd.uchicago.edu. Thank you very much for your consideration of this research study.","Are you 18 years of age or older? ","Have you used household items as sex toy alternatives for the purpose of sexual pleasure? ","What is your country of origin?","Please list other country name:","What is your age?","What was your sex assigned at birth?","How would you describe your gender?","Please describe gender here:","What is your employment status?","Please describe other employment:","What is your career field?","Please list other career field:","What is your gross annual household income (i.e before taxes and deductions)?","Do you have access to conventional sex toys (e.g., vibrators, dildos, clitoris suckers, male masturbators, and prostate massagers)?","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Financial constraints)","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Lack of awareness/education about existence/benefits of sex toys)","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Cultural or religious beliefs discouraging/prohibiting use of sex toys)","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Lack of privacy (i.e. living in shared space))","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Stigma/Shame (i.e. feelings of embarrassment, fear of judgment))","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Legal restrictions on sale or possession of sex toys)","If no, what is the reason for limited access to conventional sex toys? (select all that apply) (choice=Other (enter below))","Please list other reason: ","Do you currently own any traditional sex toys?","If so, how would you categorize them? (select all that apply)  (choice=Vibrator)","If so, how would you categorize them? (select all that apply)  (choice=Dildo)","If so, how would you categorize them? (select all that apply)  (choice=Anal toys)","If so, how would you categorize them? (select all that apply)  (choice=Sleeves/ penis sleeves)","If so, how would you categorize them? (select all that apply)  (choice=Penis rings/ cock rings)","What household items have you used for sexual pleasure? (choice=Electric or pulsating toothbrush)","What household items have you used for sexual pleasure? (choice=Showerhead)","What household items have you used for sexual pleasure? (choice=Washing Machine)","What household items have you used for sexual pleasure? (choice=Massage Wand)","What household items have you used for sexual pleasure? (choice=Silk Scarves/Neckties)","What household items have you used for sexual pleasure? (choice=Ice Cubes)","What household items have you used for sexual pleasure? (choice=Produce (banana, cucumber, carrot))","What household items have you used for sexual pleasure? (choice=Furniture)","What household items have you used for sexual pleasure? (choice=Pillow)","What household items have you used for sexual pleasure? (choice=Other)","Please list other household item:","For electric or pulsating toothbrush usage, rate your satisfaction for personal use","For electric or pulsating toothbrush usage, how likely are you to recommend the use of this object to others?","For showerhead usage, rate your satisfaction for personal use","For showerhead usage, how likely are you to recommend the use of this object to others?","For washing machine usage, rate your satisfaction for personal use","For washing machine usage, how likely are you to recommend the use of this object to others?","For massage wand usage, rate your satisfaction for personal use","For massage wand usage, how likely are you to recommend the use of this object to others?","For silk scarves and necktie usage, rate your satisfaction for personal use","For silk scarves and neck tie usage, how likely are you to recommend the use of this object to others?","For ice cube usage, rate your satisfaction for personal use","For ice cube usage, how likely are you to recommend the use of this object to others?","For produce usage, rate your satisfaction for personal use","For produce usage, how likely are you to recommend the use of this object to others?","For furniture usage, rate your satisfaction for personal use","For furniture usage, how likely are you to recommend the use of this object to others?","For pillow usage, rate your satisfaction for personal use","For pillow usage, how likely are you to recommend the use of this object to others?","For usage of item inputted under 'other', rate your satisfaction for personal use","For usage of item inputted under 'other', how likely are you to recommend the use of this object to others?","What is the estimated cost of each of the household item(s) used for sexual pleasure?","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Material safety (allergies & sensitivity))","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Cleanliness & hygiene (infection))","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Lubricant compatibility (trauma/injury))","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Storage & maintenance)","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Power source safety (electric shock, overheating))","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=None of the Above)","What safety concerns have you experienced with the use of household items as alternative sex toys? (select all that apply) (choice=Other (enter below))","Please list other concern:",Complete?
315,,"2023-07-20 20:39:17","I consent to participate in this research study",Yes,Yes,"United States",,35-45,Female,Female,,Self-employed,,"Other (enter below)","HR ","Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,65,,,,66,,100,,,,,,,,,,67,,,,">$50 - $100",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
316,,"2023-07-20 23:26:32","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,"Technology and Information Technology (IT):",,"$75,000 - $99,999",No,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Unchecked,,No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,75,,,,,,,,,,,,,,,,,,">$20 - $50",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
317,,"[not completed]","I consent to participate in this research study",,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
318,,"[not completed]","I consent to participate in this research study",Yes,Yes,"Other (enter below)",canada,25-35,Male,Male,,"Full-time employed",,"Business and Finance",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
319,,"[not completed]","I consent to participate in this research study",Yes,Yes,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
320,,"2023-07-22 00:31:50","I consent to participate in this research study",Yes,Yes,"Other (enter below)","United Kingdom",45-55,Female,Female,,Self-employed,,"Arts and Entertainment:",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,"Deodorant can, tv remote",89,,70,,,,100,,66,,58,,67,,50,,,,50,,"Over $100",Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,,Complete
321,,"2023-07-22 07:41:14","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,"Healthcare and Medical",,"$75,000 - $99,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,35,,,,,,,,,,,,,,,,,,"Less than or equal to $5",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
322,,"2023-07-22 20:58:27","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,Education,,"Over $100,000",No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,"No longer needed",No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,"None ",,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
323,,"2023-07-23 15:37:28","I consent to participate in this research study",Yes,No,"United States",,45-55,Male,Male,,"Full-time employed",,"Healthcare and Medical",,"Over $100,000",,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
324,,"[not completed]","I consent to participate in this research study",Yes,Yes,"United States",,35-45,Male,Male,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
325,,"2023-07-24 07:41:46","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
326,,"2023-07-24 14:58:23","I consent to participate in this research study",Yes,Yes,"Other (enter below)",Uk,35-45,Female,Female,,"Full-time employed",,Education,,"$50,000 - $74,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Unchecked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,50,,95,,,,65,,,,4,,,,,,,,,,"Less than or equal to $5",Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
327,,"2023-07-24 18:12:06","I consent to participate in this research study",Yes,Yes,"United States",,35-45,Female,Female,,Self-employed,,"Healthcare and Medical",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,92,,,,,,,,,,,,,,,,,,">$20 - $50",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
328,,"2023-07-24 19:07:45","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
329,,"2023-07-24 23:15:03","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,nonbinary,,"Full-time employed",,Education,,"$50,000 - $74,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Checked,Checked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,,0,,,0,,,100,,,,,,,,,5,100,,,,">$10 - $20",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
330,,"[not completed]","I consent to participate in this research study",Yes,Yes,"Other (enter below)","Canada ",45-55,Male,Male,,"Full-time employed",,Production:,,"$35,000 - $49,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
331,,"2023-07-25 11:39:18","I consent to participate in this research study",Yes,Yes,"United States",,55-65,Male,Male,,"Full-time employed",,"Technology and Information Technology (IT):",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,95,,,,95,,,,,,,,,,">$20 - $50",Unchecked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,,Complete
332,,"2023-07-25 13:48:29","I consent to participate in this research study",Yes,Yes,"Other (enter below)",Germany,18-25,Male,Male,,Student,,"Technology and Information Technology (IT):",,"$25,000 - $34,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,62,,55,,,,,,,,,,,,">$20 - $50",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
333,,"2023-07-25 15:40:58","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,Homemaker,,"Healthcare and Medical",,"$50,000 - $74,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,92,,,,83,,,,,,,,,,,,,,">$5 - $10",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
334,,"2023-07-25 17:30:02","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,Education,,"$25,000 - $34,999",No,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,"Hair brush handle ",,,,,,,,,,,,,,,,,50,,72,,">$5 - $10",Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
335,,"2023-07-25 20:59:40","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
336,,"2023-07-25 23:38:18","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Male,Male,,"Full-time employed",,"Government and Public Administration:",,"Over $100,000",No,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,,No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,"Shaver handle",,,,,,,,,,,,,,,,,,,,0,">$5 - $10",Checked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,,Complete
337,,"2023-07-26 10:57:51","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,Self-employed,,"Protective Services:",,"$75,000 - $99,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,comb,,,,,,,,,,,36,,,,,,,,62,,"Less than or equal to $5",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
338,,"2023-07-26 23:55:36","I consent to participate in this research study",Yes,Yes,"Other (enter below)",Jamaica,25-35,Female,Female,,Unemployed,,"Business and Finance",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,,50,,76,,,,,,,,74,,33,,,,,,,,">$50 - $100",Checked,Checked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,,Complete
339,,"2023-07-27 10:31:41","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,Legal:,,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Unchecked,Checked,Checked,Unchecked,Checked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,,100,,100,,,,100,,68,,,,100,,,,,,,,">$20 - $50",Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,,Complete
340,,"2023-07-27 15:05:02","I consent to participate in this research study",Yes,Yes,"United States",,65+,Female,Female,,Retired,,"Transportation and Material Moving:",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Checked,Checked,"Hammer ",76,,,,,,,,99,,,,77,,,,50,,95,,">$20 - $50",Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
341,,"2023-07-27 15:21:29","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,"Government and Public Administration:",,"$35,000 - $49,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,95,,,,,,,,,,,,,,">$20 - $50",Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,,Complete
342,,"[not completed]","I consent to participate in this research study",Yes,Yes,"Other (enter below)","Argentina ",18-25,Female,Female,,Student,,"Technology and Information Technology (IT):",,"Less than $14,999",,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
343,,"2023-07-27 20:10:16","I consent to participate in this research study",Yes,Yes,"United States",,25-35,Female,Female,,"Full-time employed",,"Healthcare and Medical",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,81,,,,,,,,,,,,,,">$50 - $100",Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,,Complete
344,,"[not completed]","I consent to participate in this research study",Yes,Yes,"United States",,18-25,Male,Male,,Self-employed,,"Construction and Maintenance Services:",,"$35,000 - $49,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
345,,"[not completed]","I consent to participate in this research study",Yes,Yes,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
346,,"2023-07-28 02:44:59","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
347,,"2023-07-28 09:52:56","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
348,,"2023-07-28 18:33:30","I consent to participate in this research study",Yes,Yes,"United States",,35-45,Female,Female,,"Full-time employed",,Education,,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Checked,Checked,Unchecked,Checked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,71,,74,,,,,,,,,,,,,,59,,,,">$20 - $50",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
349,,"2023-07-29 03:04:39","I consent to participate in this research study",Yes,Yes,"Other (enter below)","United Kingdom",35-45,Female,Female,,"Full-time employed",,"Government and Public Administration:",,"$35,000 - $49,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,"Hairbrush ",72,,83,,,,,,,,,,,,,,66,,77,,">$5 - $10",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
350,,"2023-07-29 08:04:41","I consent to participate in this research study",Yes,Yes,"United States",,45-55,Male,Male,,"Full-time employed",,"Healthcare and Medical",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,"Electric string trimmer (weedwacker)",,,,,,,,,,,,,,,,,,,100,,">$20 - $50",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
351,,"2023-07-29 14:14:26","I consent to participate in this research study",Yes,Yes,"United States",,18-25,Female,Female,,Unemployed,,"Healthcare and Medical",,"$35,000 - $49,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,No,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,28,,,,,,,,,,,,,,,,,,"Less than or equal to $5",Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
352,,"2023-07-29 16:13:10","I consent to participate in this research study",Yes,Yes,"United States",,18-25,Male,Male,,Unemployed,,"Other (enter below)","No career field","$15,000 - $24,999",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Unchecked,Checked,Checked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Checked,Hairbrush,,,40,,,,,,,,,,,,,,59,,98,,">$10 - $20",Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
353,,"2023-07-29 19:32:26","I consent to participate in this research study",Yes,Yes,"United States",,45-55,Male,Male,,"Full-time employed",,"Construction and Maintenance Services:",,"Over $100,000",Yes,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Yes,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,50,,,,,,,,,,">$50 - $100",Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Checked,Unchecked,,Complete
354,,"[not completed]","I consent to participate in this research study",Yes,Yes,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Incomplete
355,,"2023-07-30 13:24:06","I consent to participate in this research study",Yes,No,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,,,,,,,,,,,,,,,,,,,,,,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,Unchecked,,Complete
